"features_geometry_coordinates_0","features_geometry_coordinates_1","features_geometry_type","features_properties_city","features_properties_date","features_properties_description","features_properties_source","features_properties_source_href_0","features_properties_source_href_1","features_properties_source_href_2","features_properties_source_href_3","features_properties_state","features_properties_title","features_type"
"13.3808921316","52.4983370715","Point","Berlin-Kreuzberg","31.03.2015","In der Nacht zum Dienstag ist das Kunstprojekt „Haus der 28 Türen“, das den Blick auf die Schicksale geflohener Menschen lenkte, abgebrannt. Die Polizei geht von Brandstiftung aus.","Berliner Zeitung","http://www.berliner-zeitung.de/berlin/-das-haus-der-28-tueren--in-kreuzberg-kunstprojekt-fuer-fluechtlinge-in-brand-gesetzt-,10809148,30262332.html","","","","Berlin","Brandanschlag","Feature"
"13.6492976651","51.0162283154","Point","Freital","31.03.2015","Ein Asylsuchender wurde kurz nach Betreten des Busses von einem Mann rassistisch beleidigt und daraufhin mehrfach geschlagen und getreten.","RAA Sachsen","http://www.raa-sachsen.de/index.php/chronik-details/freital-2333.html","","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"9.21082573267","48.4912887905","Point","Reutlingen","31.03.2015","Ein unbekannter, teilweise maskierter Mann hat in der Nacht zum Dienstag gegen 2.15 Uhr in der Reutlinger Asylbewerber-Unterkunft in der Ringelbachstraße zunächst einen Silvesterböller in einem Zimmer explodieren lassen. Im Raum hielten sich fünf Gambier auf, verletzt wurde jedoch niemand. Als der Unbekannte die Unterkunft daraufhin verließ, feuerte er noch mehrere Schüsse aus einer Schreckschusspistole ab.","Tagblatt","http://www.tagblatt.de/Home/nachrichten/reutlingen_artikel,-Boeller-explodiert-in-Fluechtlingsheim-_arid,297327.html","","","","Baden-Württemberg","Sonstige Angriffe auf Unterkünfte","Feature"
"13.7381381122","51.0493777566","Point","Dresden","29.03.2015","Auf der Alaunstraße wurden 2 Asylsuchende erst rassistisch beleidigt und danach mit Schlägen und Reizgas von 2 Männern und einer Frau attackiert.","RAA Sachsen","https://www.raa-sachsen.de/index.php/chronik-details/desden-neustadt.html","","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"13.0689191441","50.7476645695","Point","Zschopau","28.03.2015","In Zschopau findet erneut der monatliche sogenannte ""Spaziergang"" der Bürgerinitiative ""Nein zum Heim Zschopau"" statt. Es konnten rund 300 Teilnehmerinnen und Teilnehmer mobilisiert werden, gegen das Asylbewerberheim in der Johannisstraße auf die Straße zu gehen.","Eigene Angabe","https://www.mut-gegen-rechte-gewalt.de/service/chronik-vorfaelle","","","","Sachsen","Kundgebung/Demo","Feature"
"13.6939818324","53.3722716398","Point","Wittstock","28.03.2015","Laut Bundeskriminalamt protestieren in Wittstock 160 Neonazis unter dem Motto „Gegen Asylpolitik“.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804846.pdf","","","","Brandenburg","Kundgebung/Demo","Feature"
"13.4702606827","51.1622852209","Point","Meißen","28.03.2015","Laut Bundeskriminalamt wurde ein Angriff auf eine Flüchtlingsunterkunft in Tateinheit mit Sachbeschädigung verübt.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804821.pdf","","","","Sachsen","Sonstige Angriffe auf Unterkünfte","Feature"
"11.5756500722","48.1380848277","Point","München","27.03.2015","Am Donnerstag zwischen 14.00 Uhr und 20.00 Uhr hat die Partei „Die Rechte“ 15 Kundgebungen gegen Asylsuchende im Norden Münchens abgehalten.","Eigene Angabe der Organisator_innen","","","","","Bayern","Kundgebung/Demo","Feature"
"13.6497714809","51.016013287","Point","Freital","27.03.2015","Auch diesen Freitag zogen in Freital Gegnerinnen und Gegner des örtlichen Heims für Asylbewerber durch die Stadt. Mobilisiert worden war zuvor durch die „Bürgerinitiative“ „Freital wehrt sich – Nein zum Hotelheim“.","Eigene Angabe","https://www.mut-gegen-rechte-gewalt.de/service/chronik-vorfaelle","","","","Sachsen","Kundgebung/Demo","Feature"
"10.4301347544","50.980063066","Point","Wenigenlupnitz","26.03.2015","Der NPD-Kreisverband Wartburgkreis um Patrick Wieschke führt eine Flugblattaktion durch, die gegen die geplante Unterbringung von Flüchtlingen im Ort agitiert.","Mobit e.V.","http://www.mobit.org/Chronik/Mobit%20Chronik%2023_7_2015","","","","Thüringen","Kundgebung/Demo","Feature"
"13.0581757366","52.4018126391","Point","Potsdam","26.03.2015","Laut der Brandenburgischen Landesregierung kam es bei einem Übergriff auf Asylsuchende zu einer Beledigung.","Brandenburgische Landesregierung","http://andrea-johlige.com/wp-content/uploads/2015/05/%C3%9Cbergriffe_2015_05_20_14_55_51.pdf","","","","Brandenburg","Sonstige Angriffe auf Unterkünfte","Feature"
"13.5004540207","52.63580105","Point","Buch, Berlin","25.03.2015","Auf der Facebook-Seite der NPD Pankow wurde ein Beitrag zum Tag der offenen Tür in einer Asylunterkunft gepostet. Dieser enthielt mehrere Fotos des Innenbereichs der Unterkunft, die laut Polizei offenbar von Personen stammten, die keine Foto-Erlaubnis hatten. Die zuständige Polizeidirektion ordnet diese Straftat als “politisch motivierte Kriminalität – rechts” ein. Allerdings veröffentlichte die Polizei keine Pressemitteilung zu dem Vorfall.","Berliner Abgeordnetenhaus","http://www.linksfraktion-berlin.de/uploads/media/S17-17661.pdf","","","","Berlin","Sonstige Angriffe auf Unterkünfte","Feature"
"12.3852151307","51.2019146262","Point","Böhlen","24.03.2015","Zwei Asylsuchende wurden von einem aus einem Auto springenden Mann beleidigt und ins Gesicht geschlagen.","RAA Sachsen","http://www.raa-sachsen.de/index.php/chronik-details/boehlen-2479.html","","","","Sachsen","Tätlicher Übergriff/Körperverletzung","Feature"
"13.3806357326","52.4987367142","Point","Berlin-Kreuzberg","23.03.2015","Unbekannte warfen in der Nacht einen Brandsatz auf das Gelände der von Asylsuchenden besetzten Gerhart-Hauptmann-Schule in Kreuzberg, wodurch dort gelagerte Kleidungsstücke in Brand gerieten. Die Feuerwehr konnte den Schwelbrand aber rasch löschen. Es gab keinen größeren Schaden, verletzt wurde niemand.","Berlin online","http://www.berlinonline.de/nachrichten/kreuzberg/brandanschlag-auf-gerhart-hauptmann-schule-61982","","","","Berlin","Brandanschlag","Feature"
"7.46513630438","51.5142622432","Point","Dortmund","23.03.2015","Laut Bundeskriminalamt protestieren etwa 40 Personen unter dem Motto „Hörde sagt nein zum Asylantenheim“ in Dortmund. Veranstalter ist die Partei „DIE RECHTE“.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804846.pdf","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"14.550369964","52.3406020578","Point","Frankfurt Oder","21.03.2015","In der Nacht zum Sonntag wurde eine kleine Gruppe Syrischer Asylbewerber in Frankfurt Oder rassistisch beleidigt, angegriffen und verletzt. Bereits in einer Gaststätte, in der sich Täter und Opfer am Samstagabend aufgehalten hatten, kam es zu ersten verbalen Attacken auf die Asylbewerber. Als sich diese gegen Mitternacht auf den Heimweg machen wollten, wurden sie von den Tätern, die überwiegend der rechten Szene zuzuordnen sind, verfolgt. Gegen 2 Uhr kam es zu einem Übergriff, bei dem zwei der Asylbewerber durch Schläge und Tritte verletzt wurden, und ärztlich behandelt werden mussten. Die Täter sind teilweise vorbestraft und polizeibekannt. Der Staatsschutz ermittelt in der Angelegenheit.","Tagesspiegel","http://www.tagesspiegel.de/berlin/attacke-in-frankfurt-oder-neonazis-greifen-syrische-fluechtlinge-an/11546836.html","","","","Brandenburg","Tätlicher Übergriff/Körperverletzung","Feature"
"13.5130492286","52.5670233336","Point","Berlin-Hohenschönhausen","21.03.2015","In Berlin Hohenschönhausen fand in der Grevesmühlener Straße eine Anti-Flüchtlings-Kundgebung der Hohenschönhausener Bewegung ""besorgter Bürger"" und der NPD mit etwa 20 Teilnehmenden statt. Angemeldet wurde die Kundgebung von Jens Irgang, NPD-Mitglied aus Lichtenberg. Sie war Teil einer Rundfahrt des Berliner NPD-Vorsitzenden Sebastian Schmidtke und 8-9 weiterer Neonazis durch Rudow, Köpenick und Hohenschönhausen.","Antifa Berlin","https://www.antifa-berlin.info/news/901-erfolgreiche-proteste-gegen-npd-kundgebung-in-hohenschnhausen","","","","Berlin","Kundgebung/Demo","Feature"
"12.1753068986","53.7945823718","Point","Güstrow","21.03.2015","Am Samstag Abend versammelten sich in Güstrow rund 100 Neonazis unter dem Motto „Pöbelei, Sexuelle Übergriffe, Schusswaffen Gebrauch - Genug ist genug! Asylwahnsinn Stoppen!“ (Fehler im Original), und hielten in der Nähe eines Flüchtlingsheims eine Kundgebung ab. Redner und Teilnehmer des Aufmarsches waren unter anderem der ehemalige NPD-Kreistagsabgeordnete Sebastian K. sowie der Güstrower NPD-Stadtvertreter Nils Matischent, der auch am Wochenende zuvor beim so genannten „Abendspaziergang“ in Bützow anwesend war. Von ihm sei die Drohung ausgesprochen worden, noch werde vor den Flüchtlingsunterkünften demonstriert, demnächst gehe es dann in die Heime. Die Polizei ermittelt.","Endstation Rechts","http://www.endstation-rechts.de/news/kategorie/demonstrationen-1/artikel/anschlag-aufmarsch-und-drohgebaerden-ein-ganz-normales-wochenende-in-guestrow.html","","","","Mecklenburg-Vorpommern","Kundgebung/Demo","Feature"
"10.7324233862","50.8268357209","Point","Ohrdruf","21.03.2015","Laut Bundeskriminalamt protestieren ca. 80 Neonazis unter dem Motto „Ohrdruf sagt nein zum Asylantenheim“.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804846.pdf","","","","Thüringen","Kundgebung/Demo","Feature"
"8.13994606186","50.4443175583","Point","Beselich-Niedertiefenbach","21.03.2015","Eine künftige Asylunterkunft im mittelhessischen Beselich-Niedertiefenbach wurde von bislang Unbekannten mit Stahlkugeln beschossen. Das beschossene Gasthaus soll Ende April geschlossen und zu einer Flüchtlingsunterkunft umgebaut werden. Ab Juni sollen hier 36 Flüchtlinge leben. Der Bürgermeister hatte einen Monat zuvor in einer Bürgerversammlung darüber informiert. Im Anschluss an die Versammlung hat er Unmutsäußerungen und eine Droh-E-Mail gegen das Anwesen erhalten. Wegen der Drohung ermittelt bereits die Polizei. Ein Mann, der in der Nacht des Angriffs im Haus schlief, wurde nicht verletzt. Die Polizei appelliert an die Bevölkerung, ""die gesetzlich geregelte Aufnahme von Flüchtlingen positiv zu begleiten"" und sich von Straftaten zu distanzieren. In einem bundesweiten flüchtlingsfeindlichen und rechtspopulistischen Blog war zuvor über möglichen Lärm und Kriminalität geschrieben worden.","hr online","http://www.hr-online.de/website/rubriken/nachrichten/indexhessen34938.jsp?rubrik=36090&key=standard_document_54921587","","","","Hessen","Sonstige Angriffe auf Unterkünfte","Feature"
"14.5494629819","52.3418920819","Point","Frankfurt (Oder)","21.03.2015","In Frankfurt (Oder) ist eine Gruppe von Asylsuchenden aus Syrien attackiert worden. Der Staatsschutz ermittelt gegen insgesamt neun Tatverdächtige, die die Asylsuchenden zunächst verbal beleidigt, dann verfolgt und schließlich körperlich angegriffen haben sollen. Die Beschuldigten seien überwiegend dem ""rechtsextremen politischen Spektrum"" zuzuordnen, polizeibekannt und teilweise vorbestraft.","rbb","http://www.rbb-online.de/politik/thema/fluechtlinge/brandenburg/rassistischer-Angriff-gegen-syrische-Fluechtlinge-Frankfurt-Oder.html","","","","Brandenburg","Tätlicher Übergriff/Körperverletzung","Feature"
"12.7403099012","51.3713681975","Point","Wurzen","20.03.2015","Wieder einmal hatte die Gruppe ""Wurzen wehrt sich gegen Asylmissbrauch"" zu einer Demonstration für ""Meinungsfreiheit und Mitbestimmung"" aufgerufen. Die JN Muldental hatten diesen Aufruf unterstützt. Es fanden sich allerdings lediglich 50 Neonazis zusammen. Während ihres Umzuges grölten sie nationalistische Parolen.","RAA Sachsen","http://www.raa-sachsen.de/index.php/chronik-details/wurzen-2311.html","","","","Sachsen","Kundgebung/Demo","Feature"
"7.46586809854","51.51370432","Point","Dortmund","20.03.2015","Laut Bundeskriminalamt protestieren rund 60 Personen unter dem Motto „Eving sagt nein zum Asylantenheim“. Veranstalter ist die Partei „DIE RECHTE“.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804846.pdf","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"13.6492329519","51.0174055544","Point","Freital","20.03.2015","Erneut wurde in Freital gegen die im ehemaligen Hotel Leonardo untergebrachten Asylbewerber demonstriert. Anschließend wurde ein sogenannter „Abendspaziergang“ abgehalten.","Eigene Angabe","https://www.mut-gegen-rechte-gewalt.de/service/chronik-vorfaelle","","","","Sachsen","Kundgebung/Demo","Feature"
"14.6449815443","51.7434083893","Point","Forst/Lausitz","20.03.2015","Laut der Brandenburgischen Landesregierung kam es bei einem Übergriff auf Asylsuchende zu einer Beledigung.","Brandenburgische Landesregierung","http://andrea-johlige.com/wp-content/uploads/2015/05/%C3%9Cbergriffe_2015_05_20_14_55_51.pdf","","","","Brandenburg","Sonstige Angriffe auf Unterkünfte","Feature"
"7.4648324773","51.5147757706","Point","Dortmund","19.03.2015","Laut Bundeskriminalamt protestieren Personen unter dem Motto „Eving sagt nein zum Asylantenheim“ in Dortmund. Veranstalter ist die Partei „DIE RECHTE“.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804846.pdf","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"13.0843011554","50.9190815465","Point","Frankenberg","18.03.2015","Am Mittwoch gab es am Mittwochabend zwei Demonstrationen, eine von Befürwortern und eine von Gegnern einer geplanten Unterkunft für Asylbewerber in Frankenberg. Die Demonstration der Heimgegner wurde von den NPD-Mitgliedern Jens Baur und Steve Weißbach privat angemeldet. Die Stadtverwaltung ließ den Marktplatz, auf dem die Demonstration der Heimgegner stattfand, symbolisch abdunkeln.","Kabeljau-Journal Frankenberg, Freie Presse","http://www.kabeljournal-floeha.de/index.php?option=com_content&view=article&id=1844:frankenberg-pro-a-contra-asyl-demos&catid=87:politik&Itemid=44","http://www.freiepresse.de/LOKALES/MITTELSACHSEN/MITTWEIDA/Stadt-laesst-Markt-symbolisch-im-Dunkeln-artikel9145070.php#","","","Sachsen","Kundgebung/Demo","Feature"
"11.6398769495","52.1325546169","Point","Magdeburg","18.03.2015","Laut Bundeskriminalamt wurde ein Angriff auf eine Flüchtlingsunterkunft in Tateinheit mit Sachbeschädigung verübt.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804821.pdf","","","","Sachsen-Anhalt","Sonstige Angriffe auf Unterkünfte","Feature"
"7.46606222747","51.513985128","Point","Dortmund","18.03.2015","Laut Bundeskriminalamt protestieren Personen unter dem Motto „Eving sagt nein zum Asylantenheim“ in Dortmund. Veranstalter ist die Partei „DIE RECHTE“.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804846.pdf","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"12.1869691556","51.0540882329","Point","Tröglitz","18.03.2015","An dem geplanten Asylbewerberheim in Tröglitz (Burgenlandkreis) ist ein Hakenkreuz entdeckt worden. Es prangte am Mittwochmorgen auf einem Betonabsatz am Nebeneingang des Gebäudes, wie die Polizei in Weißenfels mitteilte. Kriminaltechniker und ein Spürhund nahmen die Suche nach Hinweisen auf. Eine Malerfirma entfernte die etwa 25 Zentimeter große Schmiererei. Noch fehlt jede Spur von dem Täter. In Tröglitz war Ortsbürgermeister Markus Nierth Anfang März zurückgetreten, weil Rechtsextreme vor seinem Wohnhaus gegen die Unterbringung von Asylbewerbern in dem neuen Heim demonstrieren wollten.","Mitteldeutsche Zeitung","http:// http://www.mz-web.de/mitteldeutschland/hakenkreuz-an-geplantem-asylbewerberheim-in-troeglitz-entdeckt,20641266,30158874.html","","","","Sachsen-Anhalt","Sonstige Angriffe auf Unterkünfte","Feature"
"7.46529846017","51.51409713","Point","Dortmund","17.03.2015","Laut Bundeskriminalamt protestieren Personen unter dem Motto „Eving sagt nein zum Asylantenheim“ in Dortmund. Veranstalter ist die Partei „DIE RECHTE“.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804846.pdf","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"9.61393657323","50.4538503173","Point","Neuhof","16.03.2015","Laut Bundeskriminalamt wurde ein Angriff auf eine Flüchtlingsunterkunft in Tateinheit mit Volksverhetzung verübt.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804821.pdf","","","","Hessen","Sonstige Angriffe auf Unterkünfte","Feature"
"7.4657974595","51.5132313005","Point","Dortmund","16.03.2015","Laut Bundeskriminalamt protestieren rund 50 Personen unter dem Motto „Eving sagt nein zum Asylantenheim“. Veranstalter ist die Partei „DIE RECHTE“.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804846.pdf","","","","Nordrhein-Westfalen","Kundgebung/Demo","Feature"
"13.6284423074","52.2438811714","Point","Bestensee","16.03.2015","Laut Bundeskriminalamt wurde ein Angriff auf eine Flüchtlingsunterkunft in Tateinheit mit Verstoß gegen das Sprengstoffgesetz verübt.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804821.pdf","","","","Brandenburg","Sonstige Angriffe auf Unterkünfte","Feature"
"9.45336886932","48.6165716437","Point","Dettingen unter Teck","15.03.2015","Laut Bundeskriminalamt wurde ein Angriff auf eine Flüchtlingsunterkunft in Tateinheit mit Verwenden von Kennzeichen verfassungswidriger Organisationen verübt.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804821.pdf","","","","Baden-Württemberg","Sonstige Angriffe auf Unterkünfte","Feature"
"7.46517018742","51.5132533188","Point","Dortmund","15.03.2015","Laut Bundeskriminalamt wurde ein Angriff auf eine Flüchtlingsunterkunft in Tateinheit mit einer Körperverletzung verübt.","Bundesregierung","http://dipbt.bundestag.de/doc/btd/18/048/1804821.pdf","","","","Nordrhein-Westfalen","Sonstige Angriffe auf Unterkünfte","Feature"
